state,date,Confirmed,Deaths,Active,New,New_3_avg,New_7_avg
HI,03/10/2020,2,0,2,0,0.3333333333333333,0.2857142857142857
HI,03/11/2020,2,0,2,0,0.3333333333333333,0.2857142857142857
HI,03/12/2020,2,0,2,0,0,0.2857142857142857
HI,03/13/2020,2,0,2,0,0,0.2857142857142857
HI,03/14/2020,4,0,4,2,0.6666666666666666,0.42857142857142855
HI,03/15/2020,6,0,6,2,1.3333333333333333,0.7142857142857143
HI,03/16/2020,7,0,7,1,1.6666666666666667,0.7142857142857143
HI,03/17/2020,10,0,10,3,2,1.1428571428571428
HI,03/18/2020,14,0,14,4,2.6666666666666665,1.7142857142857142
HI,03/19/2020,16,0,16,2,3,2
HI,03/20/2020,26,0,26,10,5.333333333333333,3.4285714285714284
HI,03/21/2020,37,0,37,11,7.666666666666667,4.714285714285714
HI,03/22/2020,48,0,48,11,10.666666666666666,6
HI,03/23/2020,56,0,56,8,10,7
HI,03/24/2020,90,1,89,34,17.666666666666668,11.428571428571429
HI,03/25/2020,91,1,90,1,14.333333333333334,11
HI,03/26/2020,95,0,95,4,13,11.285714285714286
HI,03/27/2020,106,0,106,11,5.333333333333333,11.428571428571429
HI,03/28/2020,149,0,149,43,19.333333333333332,16
HI,03/29/2020,149,0,149,0,18,14.428571428571429
HI,03/30/2020,175,0,175,26,23,17
HI,03/31/2020,204,0,204,29,18.333333333333332,16.285714285714285
HI,04/01/2020,224,1,223,20,25,19
HI,04/02/2020,256,1,255,32,27,23
HI,04/03/2020,319,3,316,63,38.333333333333336,30.428571428571427
HI,04/04/2020,351,3,348,32,42.333333333333336,28.857142857142858
HI,04/05/2020,371,4,367,20,38.333333333333336,31.714285714285715
HI,04/06/2020,387,5,382,16,22.666666666666668,30.285714285714285
HI,04/07/2020,410,5,405,23,19.666666666666668,29.428571428571427
IA,01/22/2020,0,0,0,0,0,0
IA,01/23/2020,0,0,0,0,0,0
IA,01/24/2020,0,0,0,0,0,0
IA,01/25/2020,0,0,0,0,0,0
IA,01/26/2020,0,0,0,0,0,0
IA,01/27/2020,0,0,0,0,0,0
IA,01/28/2020,0,0,0,0,0,0
IA,01/29/2020,0,0,0,0,0,0
IA,01/30/2020,0,0,0,0,0,0
IA,01/31/2020,0,0,0,0,0,0
IA,02/01/2020,0,0,0,0,0,0
IA,02/02/2020,0,0,0,0,0,0
IA,02/03/2020,0,0,0,0,0,0
IA,02/04/2020,0,0,0,0,0,0
IA,02/05/2020,0,0,0,0,0,0
IA,02/06/2020,0,0,0,0,0,0
IA,02/07/2020,0,0,0,0,0,0
IA,02/08/2020,0,0,0,0,0,0
IA,02/09/2020,0,0,0,0,0,0
IA,02/10/2020,0,0,0,0,0,0
IA,02/11/2020,0,0,0,0,0,0
IA,02/12/2020,0,0,0,0,0,0
IA,02/13/2020,0,0,0,0,0,0
IA,02/14/2020,0,0,0,0,0,0
IA,02/15/2020,0,0,0,0,0,0
IA,02/16/2020,0,0,0,0,0,0
IA,02/17/2020,0,0,0,0,0,0
IA,02/18/2020,0,0,0,0,0,0
IA,02/19/2020,0,0,0,0,0,0
IA,02/20/2020,0,0,0,0,0,0
IA,02/21/2020,0,0,0,0,0,0
IA,02/22/2020,0,0,0,0,0,0
IA,02/23/2020,0,0,0,0,0,0
IA,02/24/2020,0,0,0,0,0,0
IA,02/25/2020,0,0,0,0,0,0
IA,02/26/2020,0,0,0,0,0,0
IA,02/27/2020,0,0,0,0,0,0
IA,02/28/2020,0,0,0,0,0,0
IA,02/29/2020,0,0,0,0,0,0
IA,03/01/2020,0,0,0,0,0,0
IA,03/02/2020,0,0,0,0,0,0
IA,03/03/2020,0,0,0,0,0,0
IA,03/04/2020,0,0,0,0,0,0
IA,03/05/2020,0,0,0,0,0,0
IA,03/06/2020,0,0,0,0,0,0
IA,03/07/2020,0,0,0,0,0,0
IA,03/08/2020,0,0,0,0,0,0
IA,03/09/2020,3,0,3,3,1,0.42857142857142855
IA,03/10/2020,8,0,8,5,2.6666666666666665,1.1428571428571428
IA,03/11/2020,13,0,13,5,4.333333333333333,1.8571428571428572
IA,03/12/2020,16,0,16,3,4.333333333333333,2.2857142857142856
IA,03/13/2020,17,0,17,1,3,2.4285714285714284
IA,03/14/2020,17,0,17,0,1.3333333333333333,2.4285714285714284
IA,03/15/2020,18,0,18,1,0.6666666666666666,2.5714285714285716
IA,03/16/2020,23,0,23,5,2,2.857142857142857
IA,03/17/2020,23,0,23,0,2,2.142857142857143
IA,03/18/2020,29,0,29,6,3.6666666666666665,2.2857142857142856
IA,03/19/2020,44,0,44,15,7,4
IA,03/20/2020,45,0,45,1,7.333333333333333,4
IA,03/21/2020,68,0,68,23,13,7.285714285714286
IA,03/22/2020,90,0,90,22,15.333333333333334,10.285714285714286
IA,03/23/2020,105,0,105,15,20,11.714285714285714
IA,03/24/2020,124,0,124,19,18.666666666666668,14.428571428571429
IA,03/25/2020,146,1,145,22,18.666666666666668,16.714285714285715
IA,03/26/2020,179,1,178,33,24.666666666666668,19.285714285714285
IA,03/27/2020,235,3,232,56,37,27.142857142857142
IA,03/28/2020,298,3,295,63,50.666666666666664,32.857142857142854
IA,03/29/2020,336,4,332,38,52.333333333333336,35.142857142857146
IA,03/30/2020,424,6,418,88,63,45.57142857142857
IA,03/31/2020,497,7,490,73,66.33333333333333,53.285714285714285
IA,04/01/2020,547,9,538,50,70.33333333333333,57.285714285714285
IA,04/02/2020,614,11,603,67,63.333333333333336,62.142857142857146
IA,04/03/2020,699,11,688,85,67.33333333333333,66.28571428571429
IA,04/04/2020,787,14,773,88,80,69.85714285714286
IA,04/05/2020,869,18,851,82,85,76.14285714285714
IA,04/06/2020,946,25,921,77,82.33333333333333,74.57142857142857
IA,04/07/2020,1046,25,1021,100,86.33333333333333,78.42857142857143
ID,01/22/2020,0,0,0,0,0,0
ID,01/23/2020,0,0,0,0,0,0
ID,01/24/2020,0,0,0,0,0,0
ID,01/25/2020,0,0,0,0,0,0
ID,01/26/2020,0,0,0,0,0,0
ID,01/27/2020,0,0,0,0,0,0
ID,01/28/2020,0,0,0,0,0,0
ID,01/29/2020,0,0,0,0,0,0
ID,01/30/2020,0,0,0,0,0,0
ID,01/31/2020,0,0,0,0,0,0
ID,02/01/2020,0,0,0,0,0,0
ID,02/02/2020,0,0,0,0,0,0
ID,02/03/2020,0,0,0,0,0,0
ID,02/04/2020,0,0,0,0,0,0
ID,02/05/2020,0,0,0,0,0,0
ID,02/06/2020,0,0,0,0,0,0
ID,02/07/2020,0,0,0,0,0,0
ID,02/08/2020,0,0,0,0,0,0
ID,02/09/2020,0,0,0,0,0,0
ID,02/10/2020,0,0,0,0,0,0
ID,02/11/2020,0,0,0,0,0,0
ID,02/12/2020,0,0,0,0,0,0
ID,02/13/2020,0,0,0,0,0,0
ID,02/14/2020,0,0,0,0,0,0
ID,02/15/2020,0,0,0,0,0,0
ID,02/16/2020,0,0,0,0,0,0
ID,02/17/2020,0,0,0,0,0,0
ID,02/18/2020,0,0,0,0,0,0
ID,02/19/2020,0,0,0,0,0,0
ID,02/20/2020,0,0,0,0,0,0
ID,02/21/2020,0,0,0,0,0,0
ID,02/22/2020,0,0,0,0,0,0
ID,02/23/2020,0,0,0,0,0,0
ID,02/24/2020,0,0,0,0,0,0
ID,02/25/2020,0,0,0,0,0,0
ID,02/26/2020,0,0,0,0,0,0
ID,02/27/2020,0,0,0,0,0,0
ID,02/28/2020,0,0,0,0,0,0
ID,02/29/2020,0,0,0,0,0,0
ID,03/01/2020,0,0,0,0,0,0
ID,03/02/2020,0,0,0,0,0,0
ID,03/03/2020,0,0,0,0,0,0
ID,03/04/2020,0,0,0,0,0,0
ID,03/05/2020,0,0,0,0,0,0
ID,03/06/2020,0,0,0,0,0,0
ID,03/07/2020,0,0,0,0,0,0
ID,03/08/2020,0,0,0,0,0,0
ID,03/09/2020,0,0,0,0,0,0
ID,03/10/2020,0,0,0,0,0,0
ID,03/11/2020,0,0,0,0,0,0
ID,03/12/2020,0,0,0,0,0,0
ID,03/13/2020,1,0,1,1,0.3333333333333333,0.14285714285714285
ID,03/14/2020,2,0,2,1,0.6666666666666666,0.2857142857142857
ID,03/15/2020,5,0,5,3,1.6666666666666667,0.7142857142857143
ID,03/16/2020,5,0,5,0,1.3333333333333333,0.7142857142857143
ID,03/17/2020,8,0,8,3,2,1.1428571428571428
ID,03/18/2020,9,0,9,1,1.3333333333333333,1.2857142857142858
ID,03/19/2020,11,0,11,2,2,1.5714285714285714
ID,03/20/2020,23,0,23,12,5,3.142857142857143
ID,03/21/2020,36,0,36,13,9,4.857142857142857
ID,03/22/2020,42,0,42,6,10.333333333333334,5.285714285714286
ID,03/23/2020,68,0,68,26,15,9
ID,03/24/2020,81,0,81,13,15,10.428571428571429
ID,03/25/2020,91,0,91,10,16.333333333333332,11.714285714285714
ID,03/26/2020,146,3,143,55,26,19.285714285714285
ID,03/27/2020,205,3,202,59,41.333333333333336,26
ID,03/28/2020,234,4,230,29,47.666666666666664,28.285714285714285
ID,03/29/2020,281,5,276,47,45,34.142857142857146
ID,03/30/2020,340,6,334,59,45,38.857142857142854
ID,03/31/2020,515,8,507,175,93.66666666666667,62
ID,04/01/2020,566,9,557,51,95,67.85714285714286
ID,04/02/2020,776,9,767,210,145.33333333333334,90
ID,04/03/2020,891,9,882,115,125.33333333333333,98
ID,04/04/2020,1022,10,1012,131,152,112.57142857142857
ID,04/05/2020,1078,10,1068,56,100.66666666666667,113.85714285714286
ID,04/06/2020,1101,10,1091,23,70,108.71428571428571
ID,04/07/2020,1170,13,1157,69,49.333333333333336,93.57142857142857
IL,01/22/2020,0,0,0,0,0,0
IL,01/23/2020,0,0,0,0,0,0
IL,01/24/2020,1,0,1,1,0.3333333333333333,0.14285714285714285
IL,01/25/2020,1,0,1,0,0.3333333333333333,0.14285714285714285
IL,01/26/2020,1,0,1,0,0.3333333333333333,0.14285714285714285
IL,01/27/2020,1,0,1,0,0,0.14285714285714285
IL,01/28/2020,1,0,1,0,0,0.14285714285714285
IL,01/29/2020,1,0,1,0,0,0.14285714285714285
IL,01/30/2020,1,0,1,0,0,0.14285714285714285
IL,01/31/2020,2,0,2,1,0.3333333333333333,0.14285714285714285
IL,02/01/2020,2,0,2,0,0.3333333333333333,0.14285714285714285
IL,02/02/2020,2,0,2,0,0.3333333333333333,0.14285714285714285
IL,02/03/2020,2,0,2,0,0,0.14285714285714285
IL,02/04/2020,2,0,2,0,0,0.14285714285714285
IL,02/05/2020,2,0,2,0,0,0.14285714285714285
IL,02/06/2020,2,0,2,0,0,0.14285714285714285
IL,02/07/2020,2,0,2,0,0,0
IL,02/08/2020,2,0,2,0,0,0
IL,02/09/2020,2,0,0,0,0,0
IL,02/10/2020,2,0,0,0,0,0
IL,02/11/2020,2,0,0,0,0,0
IL,02/12/2020,2,0,0,0,0,0
IL,02/13/2020,2,0,0,0,0,0
IL,02/14/2020,2,0,0,0,0,0
IL,02/15/2020,2,0,0,0,0,0
IL,02/16/2020,2,0,0,0,0,0
IL,02/17/2020,2,0,0,0,0,0
IL,02/18/2020,2,0,0,0,0,0
IL,02/19/2020,2,0,0,0,0,0
IL,02/20/2020,2,0,0,0,0,0
IL,02/21/2020,2,0,0,0,0,0
IL,02/22/2020,2,0,0,0,0,0
IL,02/23/2020,2,0,0,0,0,0
IL,02/24/2020,2,0,0,0,0,0
IL,02/25/2020,2,0,0,0,0,0
IL,02/26/2020,2,0,0,0,0,0
IL,02/27/2020,2,0,0,0,0,0
IL,02/28/2020,2,0,0,0,0,0
IL,02/29/2020,2,0,0,0,0,0
IL,03/01/2020,3,0,1,1,0.3333333333333333,0.14285714285714285
IL,03/02/2020,4,0,2,1,0.6666666666666666,0.2857142857142857
IL,03/03/2020,4,0,2,0,0.6666666666666666,0.2857142857142857
IL,03/04/2020,4,0,2,0,0.3333333333333333,0.2857142857142857
IL,03/05/2020,5,0,3,1,0.3333333333333333,0.42857142857142855
IL,03/06/2020,5,0,3,0,0.3333333333333333,0.42857142857142855
IL,03/07/2020,6,0,4,1,0.6666666666666666,0.5714285714285714
IL,03/08/2020,7,0,5,1,0.6666666666666666,0.5714285714285714
IL,03/09/2020,7,0,5,0,0.6666666666666666,0.42857142857142855
IL,03/10/2020,12,0,10,5,2,1.1428571428571428
IL,03/11/2020,25,0,23,13,6,3
IL,03/12/2020,32,0,30,7,8.333333333333334,3.857142857142857
IL,03/13/2020,46,0,44,14,11.333333333333334,5.857142857142857
IL,03/14/2020,64,0,62,18,13,8.285714285714286
IL,03/15/2020,93,0,91,29,20.333333333333332,12.285714285714286
IL,03/16/2020,105,0,103,12,19.666666666666668,14
IL,03/17/2020,161,1,158,56,32.333333333333336,21.285714285714285
IL,03/18/2020,162,1,159,1,23,19.571428571428573
IL,03/19/2020,422,4,418,260,105.66666666666667,55.714285714285715
IL,03/20/2020,585,5,580,163,141.33333333333334,77
IL,03/21/2020,753,6,747,168,197,98.42857142857143
IL,03/22/2020,1049,9,1040,296,209,136.57142857142858
IL,03/23/2020,1285,12,1273,236,233.33333333333334,168.57142857142858
IL,03/24/2020,1537,16,1521,252,261.3333333333333,196.57142857142858
IL,03/25/2020,1865,19,1846,328,272,243.28571428571428
IL,03/26/2020,2538,26,2512,673,417.6666666666667,302.2857142857143
IL,03/27/2020,3024,34,2990,486,495.6666666666667,348.42857142857144
IL,03/28/2020,3491,47,3444,467,542,391.14285714285717
IL,03/29/2020,4596,66,4530,1105,686,506.7142857142857
IL,03/30/2020,5056,73,4983,460,677.3333333333334,538.7142857142857
IL,03/31/2020,5994,99,5895,938,834.3333333333334,636.7142857142857
IL,04/01/2020,6980,141,6839,986,794.6666666666666,730.7142857142857
IL,04/02/2020,7695,163,7532,715,879.6666666666666,736.7142857142857
IL,04/03/2020,8904,210,8694,1209,970,840
IL,04/04/2020,10357,244,10113,1453,1125.6666666666667,980.8571428571429
IL,04/05/2020,11259,274,10985,902,1188,951.8571428571429
IL,04/06/2020,12262,307,11955,1003,1119.3333333333333,1029.4285714285713
IL,04/07/2020,12271,308,11963,9,638,896.7142857142857
IN,01/22/2020,0,0,0,0,0,0
IN,01/23/2020,0,0,0,0,0,0
IN,01/24/2020,0,0,0,0,0,0
IN,01/25/2020,0,0,0,0,0,0
IN,01/26/2020,0,0,0,0,0,0
IN,01/27/2020,0,0,0,0,0,0
IN,01/28/2020,0,0,0,0,0,0
IN,01/29/2020,0,0,0,0,0,0
IN,01/30/2020,0,0,0,0,0,0
IN,01/31/2020,0,0,0,0,0,0
IN,02/01/2020,0,0,0,0,0,0
IN,02/02/2020,0,0,0,0,0,0
IN,02/03/2020,0,0,0,0,0,0
IN,02/04/2020,0,0,0,0,0,0
IN,02/05/2020,0,0,0,0,0,0
IN,02/06/2020,0,0,0,0,0,0
IN,02/07/2020,0,0,0,0,0,0
IN,02/08/2020,0,0,0,0,0,0
IN,02/09/2020,0,0,0,0,0,0
IN,02/10/2020,0,0,0,0,0,0
IN,02/11/2020,0,0,0,0,0,0
IN,02/12/2020,0,0,0,0,0,0
IN,02/13/2020,0,0,0,0,0,0
IN,02/14/2020,0,0,0,0,0,0
IN,02/15/2020,0,0,0,0,0,0
IN,02/16/2020,0,0,0,0,0,0
IN,02/17/2020,0,0,0,0,0,0
IN,02/18/2020,0,0,0,0,0,0
IN,02/19/2020,0,0,0,0,0,0
IN,02/20/2020,0,0,0,0,0,0
IN,02/21/2020,0,0,0,0,0,0
IN,02/22/2020,0,0,0,0,0,0
IN,02/23/2020,0,0,0,0,0,0
IN,02/24/2020,0,0,0,0,0,0
IN,02/25/2020,0,0,0,0,0,0
IN,02/26/2020,0,0,0,0,0,0
IN,02/27/2020,0,0,0,0,0,0
IN,02/28/2020,0,0,0,0,0,0
IN,02/29/2020,0,0,0,0,0,0
IN,03/01/2020,0,0,0,0,0,0
IN,03/02/2020,0,0,0,0,0,0
IN,03/03/2020,0,0,0,0,0,0
IN,03/04/2020,0,0,0,0,0,0
IN,03/05/2020,0,0,0,0,0,0
IN,03/06/2020,1,0,1,1,0.3333333333333333,0.14285714285714285
IN,03/07/2020,1,0,1,0,0.3333333333333333,0.14285714285714285
IN,03/08/2020,2,0,2,1,0.6666666666666666,0.2857142857142857
IN,03/09/2020,3,0,3,1,0.6666666666666666,0.42857142857142855
IN,03/10/2020,6,0,6,3,1.6666666666666667,0.8571428571428571
IN,03/11/2020,11,0,11,5,3,1.5714285714285714
IN,03/12/2020,13,0,13,2,3.3333333333333335,1.8571428571428572
IN,03/13/2020,13,0,13,0,2.3333333333333335,1.7142857142857142
IN,03/14/2020,16,0,16,3,1.6666666666666667,2.142857142857143
IN,03/15/2020,20,0,20,4,2.3333333333333335,2.5714285714285716
IN,03/16/2020,25,1,24,5,4,3.142857142857143
IN,03/17/2020,30,2,28,5,4.666666666666667,3.4285714285714284
IN,03/18/2020,39,2,37,9,6.333333333333333,4
IN,03/19/2020,60,2,58,21,11.666666666666666,6.714285714285714
IN,03/20/2020,86,2,84,26,18.666666666666668,10.428571428571429
IN,03/21/2020,128,4,124,42,29.666666666666668,16
IN,03/22/2020,201,6,195,73,47,25.857142857142858
IN,03/23/2020,270,7,263,69,61.333333333333336,35
IN,03/24/2020,368,12,356,98,80,48.285714285714285
IN,03/25/2020,477,14,463,109,92,62.57142857142857
IN,03/26/2020,645,17,628,168,125,83.57142857142857
IN,03/27/2020,979,25,954,334,203.66666666666666,127.57142857142857
IN,03/28/2020,1233,31,1202,254,252,157.85714285714286
IN,03/29/2020,1513,32,1481,280,289.3333333333333,187.42857142857142
IN,03/30/2020,1786,35,1751,273,269,216.57142857142858
IN,03/31/2020,2158,49,2109,372,308.3333333333333,255.71428571428572
IN,04/01/2020,2564,65,2499,406,350.3333333333333,298.14285714285717
IN,04/02/2020,3038,78,2960,474,417.3333333333333,341.85714285714283
IN,04/03/2020,3437,102,3335,399,426.3333333333333,351.14285714285717
IN,04/04/2020,3953,116,3837,516,463,388.57142857142856
IN,04/05/2020,4411,127,4284,458,457.6666666666667,414
IN,04/06/2020,4956,143,4813,545,506.3333333333333,452.85714285714283
IN,04/07/2020,5510,173,5337,554,519,478.85714285714283
KS,01/22/2020,0,0,0,0,0,0
KS,01/23/2020,0,0,0,0,0,0
KS,01/24/2020,0,0,0,0,0,0
KS,01/25/2020,0,0,0,0,0,0
KS,01/26/2020,0,0,0,0,0,0
KS,01/27/2020,0,0,0,0,0,0
KS,01/28/2020,0,0,0,0,0,0
KS,01/29/2020,0,0,0,0,0,0
KS,01/30/2020,0,0,0,0,0,0
KS,01/31/2020,0,0,0,0,0,0
KS,02/01/2020,0,0,0,0,0,0
KS,02/02/2020,0,0,0,0,0,0
KS,02/03/2020,0,0,0,0,0,0
KS,02/04/2020,0,0,0,0,0,0
KS,02/05/2020,0,0,0,0,0,0
KS,02/06/2020,0,0,0,0,0,0
KS,02/07/2020,0,0,0,0,0,0
KS,02/08/2020,0,0,0,0,0,0
KS,02/09/2020,0,0,0,0,0,0
KS,02/10/2020,0,0,0,0,0,0
KS,02/11/2020,0,0,0,0,0,0
KS,02/12/2020,0,0,0,0,0,0
KS,02/13/2020,0,0,0,0,0,0
KS,02/14/2020,0,0,0,0,0,0
KS,02/15/2020,0,0,0,0,0,0
KS,02/16/2020,0,0,0,0,0,0
KS,02/17/2020,0,0,0,0,0,0
KS,02/18/2020,0,0,0,0,0,0
KS,02/19/2020,0,0,0,0,0,0
KS,02/20/2020,0,0,0,0,0,0
KS,02/21/2020,0,0,0,0,0,0
KS,02/22/2020,0,0,0,0,0,0
KS,02/23/2020,0,0,0,0,0,0
KS,02/24/2020,0,0,0,0,0,0
KS,02/25/2020,0,0,0,0,0,0
KS,02/26/2020,0,0,0,0,0,0
KS,02/27/2020,0,0,0,0,0,0
KS,02/28/2020,0,0,0,0,0,0
KS,02/29/2020,0,0,0,0,0,0
KS,03/01/2020,0,0,0,0,0,0
KS,03/02/2020,0,0,0,0,0,0
KS,03/03/2020,0,0,0,0,0,0
KS,03/04/2020,0,0,0,0,0,0
KS,03/05/2020,0,0,0,0,0,0
KS,03/06/2020,0,0,0,0,0,0
KS,03/07/2020,0,0,0,0,0,0
KS,03/08/2020,1,0,1,1,0.3333333333333333,0.14285714285714285
KS,03/09/2020,1,0,1,0,0.3333333333333333,0.14285714285714285
KS,03/10/2020,1,0,1,0,0.3333333333333333,0.14285714285714285
KS,03/11/2020,1,0,1,0,0,0.14285714285714285
KS,03/12/2020,1,0,1,0,0,0.14285714285714285
KS,03/13/2020,5,1,4,4,1.3333333333333333,0.7142857142857143
KS,03/14/2020,8,1,7,3,2.3333333333333335,1.1428571428571428
KS,03/15/2020,8,1,7,0,2.3333333333333335,1
KS,03/16/2020,11,1,10,3,2,1.4285714285714286
KS,03/17/2020,18,1,17,7,3.3333333333333335,2.4285714285714284
KS,03/18/2020,18,1,17,0,3.3333333333333335,2.4285714285714284
KS,03/19/2020,34,1,33,16,7.666666666666667,4.714285714285714
KS,03/20/2020,44,1,43,10,8.666666666666666,5.571428571428571
KS,03/21/2020,57,2,55,13,13,7
KS,03/22/2020,64,2,62,7,10,8
KS,03/23/2020,84,2,82,20,13.333333333333334,10.428571428571429
KS,03/24/2020,100,2,98,16,14.333333333333334,11.714285714285714
KS,03/25/2020,134,3,131,34,23.333333333333332,16.571428571428573
KS,03/26/2020,172,3,169,38,29.333333333333332,19.714285714285715
KS,03/27/2020,206,4,202,34,35.333333333333336,23.142857142857142
KS,03/28/2020,266,4,262,60,44,29.857142857142858
KS,03/29/2020,330,7,323,64,52.666666666666664,38
KS,03/30/2020,372,8,364,42,55.333333333333336,41.142857142857146
KS,03/31/2020,434,9,425,62,56,47.714285714285715
KS,04/01/2020,485,10,475,51,51.666666666666664,50.142857142857146
KS,04/02/2020,553,12,541,68,60.333333333333336,54.42857142857143
KS,04/03/2020,629,18,611,76,65,60.42857142857143
KS,04/04/2020,698,21,677,69,71,61.714285714285715
KS,04/05/2020,751,22,729,53,66,60.142857142857146
KS,04/06/2020,849,25,824,98,73.33333333333333,68.14285714285714
KS,04/07/2020,912,29,883,63,71.33333333333333,68.28571428571429
KY,01/22/2020,0,0,0,0,0,0
KY,01/23/2020,0,0,0,0,0,0
KY,01/24/2020,0,0,0,0,0,0
KY,01/25/2020,0,0,0,0,0,0
KY,01/26/2020,0,0,0,0,0,0
KY,01/27/2020,0,0,0,0,0,0
KY,01/28/2020,0,0,0,0,0,0
KY,01/29/2020,0,0,0,0,0,0
KY,01/30/2020,0,0,0,0,0,0
KY,01/31/2020,0,0,0,0,0,0
KY,02/01/2020,0,0,0,0,0,0
KY,02/02/2020,0,0,0,0,0,0
KY,02/03/2020,0,0,0,0,0,0
KY,02/04/2020,0,0,0,0,0,0
KY,02/05/2020,0,0,0,0,0,0
KY,02/06/2020,0,0,0,0,0,0
KY,02/07/2020,0,0,0,0,0,0
KY,02/08/2020,0,0,0,0,0,0
KY,02/09/2020,0,0,0,0,0,0
KY,02/10/2020,0,0,0,0,0,0
KY,02/11/2020,0,0,0,0,0,0
KY,02/12/2020,0,0,0,0,0,0
KY,02/13/2020,0,0,0,0,0,0
KY,02/14/2020,0,0,0,0,0,0
KY,02/15/2020,0,0,0,0,0,0
KY,02/16/2020,0,0,0,0,0,0
KY,02/17/2020,0,0,0,0,0,0
KY,02/18/2020,0,0,0,0,0,0
KY,02/19/2020,0,0,0,0,0,0
KY,02/20/2020,0,0,0,0,0,0
KY,02/21/2020,0,0,0,0,0,0
KY,02/22/2020,0,0,0,0,0,0
KY,02/23/2020,0,0,0,0,0,0
KY,02/24/2020,0,0,0,0,0,0
KY,02/25/2020,0,0,0,0,0,0
KY,02/26/2020,0,0,0,0,0,0
KY,02/27/2020,0,0,0,0,0,0
KY,02/28/2020,0,0,0,0,0,0
KY,02/29/2020,0,0,0,0,0,0
KY,03/01/2020,0,0,0,0,0,0
KY,03/02/2020,0,0,0,0,0,0
KY,03/03/2020,0,0,0,0,0,0
KY,03/04/2020,0,0,0,0,0,0
KY,03/05/2020,0,0,0,0,0,0
KY,03/06/2020,1,0,1,1,0.3333333333333333,0.14285714285714285
KY,03/07/2020,1,0,1,0,0.3333333333333333,0.14285714285714285
KY,03/08/2020,1,0,1,0,0.3333333333333333,0.14285714285714285
KY,03/09/2020,4,0,4,3,1,0.5714285714285714
KY,03/10/2020,6,0,6,2,1.6666666666666667,0.8571428571428571
KY,03/11/2020,8,0,8,2,2.3333333333333335,1.1428571428571428
KY,03/12/2020,10,0,10,2,2,1.4285714285714286
KY,03/13/2020,14,0,14,4,2.6666666666666665,1.8571428571428572
KY,03/14/2020,14,0,14,0,2,1.8571428571428572
KY,03/15/2020,20,0,20,6,3.3333333333333335,2.7142857142857144
KY,03/16/2020,21,1,19,1,2.3333333333333335,2.4285714285714284
KY,03/17/2020,26,1,24,5,4,2.857142857142857
KY,03/18/2020,27,1,25,1,2.3333333333333335,2.7142857142857144
KY,03/19/2020,37,2,35,10,5.333333333333333,3.857142857142857
KY,03/20/2020,47,2,45,10,7,4.714285714285714
KY,03/21/2020,87,3,84,40,20,10.428571428571429
KY,03/22/2020,99,3,96,12,20.666666666666668,11.285714285714286
KY,03/23/2020,123,4,119,24,25.333333333333332,14.571428571428571
KY,03/24/2020,162,4,158,39,25,19.428571428571427
KY,03/25/2020,197,5,192,35,32.666666666666664,24.285714285714285
KY,03/26/2020,247,5,242,50,41.333333333333336,30
KY,03/27/2020,301,7,294,54,46.333333333333336,36.285714285714285
KY,03/28/2020,393,9,384,92,65.33333333333333,43.714285714285715
KY,03/29/2020,438,9,429,45,63.666666666666664,48.42857142857143
KY,03/30/2020,479,11,468,41,59.333333333333336,50.857142857142854
KY,03/31/2020,628,11,617,149,78.33333333333333,66.57142857142857
KY,04/01/2020,632,18,614,4,64.66666666666667,62.142857142857146
KY,04/02/2020,770,31,739,138,97,74.71428571428571
KY,04/03/2020,770,34,736,0,47.333333333333336,67
KY,04/04/2020,917,40,877,147,95,74.85714285714286
KY,04/05/2020,955,45,910,38,61.666666666666664,73.85714285714286
KY,04/06/2020,955,45,910,0,61.666666666666664,68
KY,04/07/2020,1149,65,1084,194,77.33333333333333,74.42857142857143
LA,01/22/2020,0,0,0,0,0,0
LA,01/23/2020,0,0,0,0,0,0
LA,01/24/2020,0,0,0,0,0,0
LA,01/25/2020,0,0,0,0,0,0
LA,01/26/2020,0,0,0,0,0,0
LA,01/27/2020,0,0,0,0,0,0
LA,01/28/2020,0,0,0,0,0,0
LA,01/29/2020,0,0,0,0,0,0
LA,01/30/2020,0,0,0,0,0,0
LA,01/31/2020,0,0,0,0,0,0
LA,02/01/2020,0,0,0,0,0,0
LA,02/02/2020,0,0,0,0,0,0
LA,02/03/2020,0,0,0,0,0,0
LA,02/04/2020,0,0,0,0,0,0
LA,02/05/2020,0,0,0,0,0,0
LA,02/06/2020,0,0,0,0,0,0
LA,02/07/2020,0,0,0,0,0,0
LA,02/08/2020,0,0,0,0,0,0
LA,02/09/2020,0,0,0,0,0,0
LA,02/10/2020,0,0,0,0,0,0
LA,02/11/2020,0,0,0,0,0,0
LA,02/12/2020,0,0,0,0,0,0
LA,02/13/2020,0,0,0,0,0,0
LA,02/14/2020,0,0,0,0,0,0
LA,02/15/2020,0,0,0,0,0,0
LA,02/16/2020,0,0,0,0,0,0
LA,02/17/2020,0,0,0,0,0,0
LA,02/18/2020,0,0,0,0,0,0
LA,02/19/2020,0,0,0,0,0,0
LA,02/20/2020,0,0,0,0,0,0
LA,02/21/2020,0,0,0,0,0,0
LA,02/22/2020,0,0,0,0,0,0
LA,02/23/2020,0,0,0,0,0,0
LA,02/24/2020,0,0,0,0,0,0
LA,02/25/2020,0,0,0,0,0,0
LA,02/26/2020,0,0,0,0,0,0
LA,02/27/2020,0,0,0,0,0,0
